,Unnamed: 0,FoodID,NutrientID,NutrientValue,NutrientCode,NutrientSymbol,NutrientUnit,NutrientName,Tagname,need,NutrientGroup,dv
15357,15357,199,291,27.2,291.0,TDF,g,"FIBRE, TOTAL DIETARY",FIBTG,30.0,2.0,0.9066666666666666
15359,15359,199,303,7.8,303.0,FE,mg,IRON,FE,8.0,3.0,0.975
15366,15366,199,315,2.0,315.0,MN,mg,MANGANESE,MN,3.0,3.0,0.6666666666666666
15373,15373,199,401,76.4,401.0,VITC,mg,VITAMIN C,VITC,90.0,1.0,0.8488888888888889
15378,15378,199,415,2.45,415.0,B6,mg,VITAMIN B-6,VITB6A,1.3,1.0,1.8846153846153848
15381,15381,199,430,80.3,430.0,VITK,µg,VITAMIN K,VITK,120.0,1.0,0.6691666666666667
15429,15429,200,208,296.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,148.0
15435,15435,200,291,26.2,291.0,TDF,g,"FIBRE, TOTAL DIETARY",FIBTG,30.0,2.0,0.8733333333333333
15437,15437,200,303,14.31,303.0,FE,mg,IRON,FE,8.0,3.0,1.78875
15443,15443,200,312,0.91,312.0,CU,mg,COPPER,CU,0.9,3.0,1.011111111111111
15444,15444,200,315,4.3,315.0,MN,mg,MANGANESE,MN,3.0,3.0,1.4333333333333331
15477,15477,201,204,41.56,204.0,FAT,g,FAT (TOTAL LIPIDS),FAT,66.0,2.0,0.6296969696969698
15480,15480,201,208,525.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,262.5
15493,15493,201,291,19.5,291.0,TDF,g,"FIBRE, TOTAL DIETARY",FIBTG,30.0,2.0,0.65
15494,15494,201,301,1438.0,301.0,CA,mg,CALCIUM,CA,1000.0,3.0,1.438
15495,15495,201,303,9.76,303.0,FE,mg,IRON,FE,8.0,3.0,1.22
15496,15496,201,304,347.0,304.0,MG,mg,MAGNESIUM,MG,360.0,3.0,0.9638888888888888
15500,15500,201,309,7.9,309.0,ZN,mg,ZINC,ZN,9.0,3.0,0.8777777777777778
15501,15501,201,312,1.627,312.0,CU,mg,COPPER,CU,0.9,3.0,1.8077777777777777
15502,15502,201,315,6.707,315.0,MN,mg,MANGANESE,MN,3.0,3.0,2.2356666666666665
15604,15604,202,208,307.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,153.5
15612,15612,202,301,996.0,301.0,CA,mg,CALCIUM,CA,1000.0,3.0,0.996
15613,15613,202,303,35.3,303.0,FE,mg,IRON,FE,8.0,3.0,4.4125
15614,15614,202,304,224.0,304.0,MG,mg,MAGNESIUM,MG,360.0,3.0,0.6222222222222222
15619,15619,202,312,0.843,312.0,CU,mg,COPPER,CU,0.9,3.0,0.9366666666666666
15620,15620,202,315,6.857,315.0,MN,mg,MANGANESE,MN,3.0,3.0,2.2856666666666667
15632,15632,202,415,1.32,415.0,B6,mg,VITAMIN B-6,VITB6A,1.3,1.0,1.015384615384615
15635,15635,202,430,805.4,430.0,VITK,µg,VITAMIN K,VITK,120.0,1.0,6.711666666666667
15682,15682,203,208,342.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,171.0
15690,15690,203,301,682.0,301.0,CA,mg,CALCIUM,CA,1000.0,3.0,0.682
15691,15691,203,303,19.71,303.0,FE,mg,IRON,FE,8.0,3.0,2.46375
15698,15698,203,315,15.844,315.0,MN,mg,MANGANESE,MN,3.0,3.0,5.281333333333333
15760,15760,204,208,332.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,166.0
15766,15766,204,291,42.6,291.0,TDF,g,"FIBRE, TOTAL DIETARY",FIBTG,30.0,2.0,1.4200000000000002
15767,15767,204,301,1280.0,301.0,CA,mg,CALCIUM,CA,1000.0,3.0,1.28
15768,15768,204,303,29.25,303.0,FE,mg,IRON,FE,8.0,3.0,3.65625
15769,15769,204,304,220.0,304.0,MG,mg,MAGNESIUM,MG,360.0,3.0,0.6111111111111112
15774,15774,204,312,0.55,312.0,CU,mg,COPPER,CU,0.9,3.0,0.6111111111111112
15775,15775,204,315,1.867,315.0,MN,mg,MANGANESE,MN,3.0,3.0,0.6223333333333333
15781,15781,204,401,61.2,401.0,VITC,mg,VITAMIN C,VITC,90.0,1.0,0.68
15786,15786,204,415,1.74,415.0,B6,mg,VITAMIN B-6,VITB6A,1.3,1.0,1.3384615384615384
15836,15836,205,208,310.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,155.0
15844,15844,205,303,11.1,303.0,FE,mg,IRON,FE,8.0,3.0,1.3875
15845,15845,205,304,264.0,304.0,MG,mg,MAGNESIUM,MG,360.0,3.0,0.7333333333333333
15851,15851,205,315,28.408,315.0,MN,mg,MANGANESE,MN,3.0,3.0,9.469333333333331
15857,15857,205,401,80.8,401.0,VITC,mg,VITAMIN C,VITC,90.0,1.0,0.8977777777777778
15862,15862,205,415,1.01,415.0,B6,mg,VITAMIN B-6,VITB6A,1.3,1.0,0.7769230769230769
15906,15906,206,208,315.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,157.5
15913,15913,206,291,40.3,291.0,TDF,g,"FIBRE, TOTAL DIETARY",FIBTG,30.0,2.0,1.3433333333333333
15914,15914,206,301,1652.0,301.0,CA,mg,CALCIUM,CA,1000.0,3.0,1.652
15915,15915,206,303,28.12,303.0,FE,mg,IRON,FE,8.0,3.0,3.515
15916,15916,206,304,428.0,304.0,MG,mg,MAGNESIUM,MG,360.0,3.0,1.1888888888888889
15921,15921,206,312,0.757,312.0,CU,mg,COPPER,CU,0.9,3.0,0.8411111111111111
15922,15922,206,315,3.133,315.0,MN,mg,MANGANESE,MN,3.0,3.0,1.0443333333333331
15934,15934,206,415,2.69,415.0,B6,mg,VITAMIN B-6,VITB6A,1.3,1.0,2.069230769230769
15937,15937,206,430,1714.5,430.0,VITK,µg,VITAMIN K,VITK,120.0,1.0,14.2875
15984,15984,207,208,272.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,136.0
15990,15990,207,291,45.7,291.0,TDF,g,"FIBRE, TOTAL DIETARY",FIBTG,30.0,2.0,1.5233333333333334
15991,15991,207,301,2132.0,301.0,CA,mg,CALCIUM,CA,1000.0,3.0,2.132
15992,15992,207,303,37.88,303.0,FE,mg,IRON,FE,8.0,3.0,4.735
15993,15993,207,304,377.0,304.0,MG,mg,MAGNESIUM,MG,360.0,3.0,1.0472222222222225
15998,15998,207,312,0.847,312.0,CU,mg,COPPER,CU,0.9,3.0,0.941111111111111
15999,15999,207,315,6.1,315.0,MN,mg,MANGANESE,MN,3.0,3.0,2.033333333333333
16005,16005,207,401,50.0,401.0,VITC,mg,VITAMIN C,VITC,90.0,1.0,0.5555555555555556
16009,16009,207,415,1.81,415.0,B6,mg,VITAMIN B-6,VITB6A,1.3,1.0,1.3923076923076922
16029,16029,209,208,296.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,148.0
16036,16036,209,301,1139.0,301.0,CA,mg,CALCIUM,CA,1000.0,3.0,1.139
16037,16037,209,303,32.3,303.0,FE,mg,IRON,FE,8.0,3.0,4.0375
16038,16038,209,304,347.0,304.0,MG,mg,MAGNESIUM,MG,360.0,3.0,0.9638888888888888
16040,16040,209,306,3020.0,306.0,K,mg,POTASSIUM,K,4700.0,3.0,0.6425531914893617
16043,16043,209,312,0.677,312.0,CU,mg,COPPER,CU,0.9,3.0,0.7522222222222222
16044,16044,209,315,7.967,315.0,MN,mg,MANGANESE,MN,3.0,3.0,2.6556666666666664
16050,16050,209,401,50.0,401.0,VITC,mg,VITAMIN C,VITC,90.0,1.0,0.5555555555555556
16055,16055,209,415,2.41,415.0,B6,mg,VITAMIN B-6,VITB6A,1.3,1.0,1.853846153846154
16099,16099,210,208,276.0,208.0,KCAL,kCal,ENERGY (KILOCALORIES),ENERC_KCAL,2.0,2.0,138.0
16106,16106,210,291,37.0,291.0,TDF,g,"FIBRE, TOTAL DIETARY",FIBTG,30.0,2.0,1.2333333333333334
16107,16107,210,301,1890.0,301.0,CA,mg,CALCIUM,CA,1000.0,3.0,1.89
16108,16108,210,303,123.6,303.0,FE,mg,IRON,FE,8.0,3.0,15.45
16109,16109,210,304,220.0,304.0,MG,mg,MAGNESIUM,MG,360.0,3.0,0.6111111111111112
16113,16113,210,309,6.18,309.0,ZN,mg,ZINC,ZN,9.0,3.0,0.6866666666666666
16114,16114,210,312,0.86,312.0,CU,mg,COPPER,CU,0.9,3.0,0.9555555555555556
16115,16115,210,315,7.867,315.0,MN,mg,MANGANESE,MN,3.0,3.0,2.622333333333333
